Time,x,y,z,alpha,beta,gamma,xdot,ydot,zdot,alphadot,betadot,gammadot,u1,u2,u3,u4
2.53253253253253,2.53584456875343e-14,1.12226619620353e-12,0.0365031321330635,-1.58434543351796e-11,3.29461396229496e-12,0.183549664863829,7.71741791779524e-12,-8.84404619003314e-12,-0.000808954136310314,1.91928329850909e-10,1.57852776234721e-10,0.0699451726879155,-0.00404556970008994,-0.00404557121120632,-0.00404556976708676,-0.00404556825597039
2.54254254254254,9.68266711737268e-14,1.03022597225814e-12,0.03649536375553,-1.39371557824243e-11,4.81677095497779e-12,0.184249816742586,8.1283231141557e-12,-9.78841627022053e-12,-0.00071672751268495,2.06868255623319e-10,1.54590267374457e-10,0.0699451726877313,-0.00358440660405912,-0.00358440787652523,-0.00358440646765722,-0.00358440519519111
2.55255255255255,1.76605818417942e-13,9.27750759801734e-13,0.036489120225118,-1.17918326873597e-11,6.32831401734515e-12,0.18494996862134,7.52145945482839e-12,-1.07235118373624e-11,-0.000511152213536707,2.17041307518597e-10,1.24059540909964e-10,0.0699451726874146,-0.00255637455515832,-0.00255637559834577,-0.00255637427096389,-0.00255637322777644
2.56256256256256,2.49575220909576e-13,8.1722887734627e-13,0.0364853384382053,-9.59421650625415e-12,7.33261908474412e-12,0.185650120500092,6.24438297158558e-12,-1.12705435353797e-11,-0.00023260640433316,2.13001586685137e-10,5.78892597832925e-11,0.0699451726871449,-0.00116339750150845,-0.00116339807248891,-0.00116339664955048,-0.00116339607857002
2.57257257257257,3.06752060676491e-13,7.02908232437803e-13,0.0364845020570579,-7.47814808267509e-12,7.83044540846792e-12,0.186350272378841,4.8324128623458e-12,-1.14462598623288e-11,6.89747988427694e-05,2.05134405710779e-10,3.68049586159351e-11,0.0699451726869213,0.000344803399441569,0.000344803006329739,0.000344804261566785,0.000344804654678615
2.58258258258258,3.47892696478821e-13,5.87280229324331e-13,0.0364865906417784,-5.44175939005111e-12,8.05992576771493e-12,0.187050424257587,3.4247495326458e-12,-1.15573556359001e-11,0.000343045188688863,2.01118762662197e-10,1.81203709480264e-11,0.0699451726865817,0.00171544615929941,0.00171544590468951,0.0017154469583051,0.00171544721291501
2.59259259259259,3.75027246584861e-13,4.7234745814146e-13,0.0364910904592077,-3.49660998621244e-12,8.01438918874669e-12,0.18775057613633,2.08867552941597e-12,-1.13849211548967e-11,0.000545570344697021,1.88642814117646e-10,-2.19170296782975e-11,0.0699451726862834,0.00272831032534216,0.00272831038829113,0.00272831139973482,0.00272831133678585
2.6026026026026,3.8946591992085e-13,3.60799143635682e-13,0.0364971420161255,-1.7020753838298e-12,7.70851272730911e-12,0.188450728015071,8.33936913614768e-13,-1.08661580964855e-11,0.000647194354526024,1.6895725274779e-10,-4.2091226137734e-11,0.0699451726860783,0.00323658038712958,0.00323658063907756,0.00323658150916777,0.0032365812572198
2.61261261261261,3.91877279939039e-13,2.5606813165422e-13,0.0365036670065336,-1.31496806681308e-13,7.14417978339834e-12,0.18915087989381,-3.58352779446135e-13,-1.00011623010904e-11,0.000635941875572186,1.44022246540957e-10,-7.26732177230805e-11,0.0699451726859925,0.0031803588172028,0.00318035933041682,0.00318036018444479,0.00318035967123077
2.62262262262262,3.75235022459402e-13,1.60883490883137e-13,0.0365095462728463,1.2848202162036e-12,5.66542301785587e-12,0.189851031772548,-3.31689348632538e-12,-8.91297709942589e-12,0.000520349821838741,1.3668117187414e-10,-2.40422960006366e-10,0.0699451726860094,0.00260232919022711,0.00260233043978215,0.00260233215823957,0.00260233090868452
2.63263263263263,3.04777929771081e-13,8.36398573910961e-14,0.0365138419649291,2.31093532678257e-12,1.96022588308376e-12,0.190551183651288,-1.14946019772934e-11,-6.30378004012181e-12,0.000325059721973334,5.94579977561751e-11,-5.09246074899686e-10,0.0699451726861122,0.00162571728109396,0.00162571902168455,0.00162572121959224,0.00162571947900166
2.64264264264264,1.4369238228737e-13,3.88606251534801e-14,0.0365159469744657,2.32268237995182e-12,-3.9311823647793e-12,0.191251335530028,-2.11964389268783e-11,-2.40505461243999e-12,8.68201037017507e-05,-6.92964815768788e-11,-6.53207674757633e-10,0.0699451726862113,0.000434298468551874,0.000434299679178669,0.000434301050334536,0.000434299839707741
2.65265265265265,-9.07198488729445e-14,3.25900273755443e-14,0.0365156280036626,1.14834717785883e-12,-1.01147038104508e-11,0.191951487408769,-2.61181231000351e-11,1.40359982151145e-12,-0.000153216095553103,-1.63535545043895e-10,-6.26316197246764e-10,0.0699451726862564,-0.000766124127308237,-0.000766123804542024,-0.000766123522285253,-0.000766123845051467
2.66266266266266,-3.98268989764326e-13,7.12934526820225e-14,0.0365130553270495,-9.16517237496024e-13,-1.80643022393149e-11,0.19265163928751,-3.38930562698302e-11,6.17325825791637e-12,-0.000355528923169308,-2.65714338086151e-10,-7.87339838529923e-10,0.0699451726861664,-0.0017779108029086,-0.0017779109585576,-0.00177791091132798,-0.00177791075567898
2.67267267267267,-7.19070968703887e-13,1.46909673330401e-13,0.0365087725375673,-3.91868353239212e-12,-2.35723209135826e-11,0.193351791166251,-2.93502268900185e-11,8.7965387722667e-12,-0.000488509790170026,-3.06901710019565e-10,-3.80222187095609e-10,0.0699451726862549,-0.00244298045036875,-0.00244298239172698,-0.00244298442024072,-0.00244298247888249
2.68268268268268,-9.76325283782231e-13,2.43165032122087e-13,0.0365035811998473,-6.90035670269569e-12,-2.61429816394327e-11,0.194051943044993,-2.04688216906596e-11,1.01008024793109e-11,-0.000534095700439577,-2.68173517261327e-10,-1.2371282379169e-10,0.0699451726863702,-0.00267099681488266,-0.00267099927559375,-0.00267100139164639,-0.00267099893093529
2.69269269269269,-1.14163498530728e-12,3.48055904541715e-13,0.0364983794726818,-9.44745595299914e-12,-2.63675119311786e-11,0.194752094923735,-1.23315691156972e-11,1.06531917548091e-11,-0.000488687127820873,-2.36218690652074e-10,5.93720039075754e-11,0.0699451726864062,-0.00244394995018825,-0.00244395281685888,-0.00244395494064316,-0.00244395207397254
2.7027027027027,-1.22159263037667e-12,4.53095489939122e-13,0.0364940370378886,-1.15854107513734e-11,-2.47726766931886e-11,0.195452246802478,-4.34936468880739e-12,1.02540559900366e-11,-0.00036447817281144,-2.00796412776171e-10,2.55672705120766e-10,0.0699451726863592,-0.00182281531394201,-0.00182281869054255,-0.00182282108784175,-0.00182281771124121
2.71271271271271,-1.19653141373406e-12,5.44211175499026e-13,0.0364912360599629,-1.32190752298123e-11,-1.99915488999729e-11,0.19615239868122,9.49487021996433e-12,7.73308286682685e-12,-0.000186318885222254,-1.24382291144911e-10,7.23885302326106e-10,0.0699451726863636,-0.00093186205287598,-0.00093186639218253,-0.00093186997008755,-0.000931865630781001
2.72272272272272,-1.06988861074151e-12,6.12220338336675e-13,0.036490360175543,-1.37570074027124e-11,-1.45701107686621e-11,0.196852550559962,1.63344455990807e-11,5.60449098205295e-12,1.28495422617045e-05,2.95658143182356e-11,3.50664411149026e-10,0.0699451726863303,6.4168829949063e-05,6.41670987182529e-05,6.41677446312411e-05,6.41694758620512e-05
2.73273273273273,-8.95728356595971e-13,6.5981614767399e-13,0.0364914458098059,-1.36461289106007e-11,-1.00027986892876e-11,0.197552702438704,1.66794985786761e-11,4.14883397034043e-12,0.000198691610912521,-8.33767763994722e-12,4.41377270749249e-10,0.0699451726863022,0.000993574684602733,0.00099357222285509,0.000993571630771246,0.000993574092518889
2.74274274274274,-7.27860371657954e-13,6.93649656506591e-13,0.0364942013061345,-1.34592007328213e-11,-6.67031787228743e-12,0.198252854317446,1.53666172859445e-11,2.89407015586953e-12,0.00034121244498294,1.27704313467986e-11,2.83552950763008e-10,0.0699451726863069,0.00170634267652044,0.00170634081876969,0.00170634110916713,0.00170634296691787
2.75275275275275,-5.79868527942134e-13,7.16018535298001e-13,0.0364980734689096,-1.32770229387608e-11,-4.06050948445359e-12,0.198953006196188,1.49800818281664e-11,1.48496804438281e-12,0.000419133267192992,3.66994894962854e-11,2.59570445715774e-10,0.0699451726863527,0.00209605548812277,0.00209605380786932,0.00209605431591414,0.00209605599616759
2.76276276276276,-4.42064745696717e-13,7.25696461307885e-13,0.0365023566039402,-1.28607709715003e-11,-1.93302343246041e-12,0.199653158074931,1.3550941577389e-11,2.75558305551256e-13,0.000423281787389865,6.217860140468e-11,1.6350781211722e-10,0.0699451726863747,0.00211683598246252,0.00211683474199156,0.002116835850744,0.00211683709121497
2.77277277277277,-3.21661390131527e-13,7.2542267129168e-13,0.0365063183972579,-1.2288772005421e-11,-6.69264574204949e-13,0.200353309953673,9.9776832431512e-12,-2.26890117691674e-13,0.00035731971118344,4.32991834984957e-11,6.34718812903683e-11,0.0699451726864451,0.00178699119018293,0.00178699014026492,0.00178699134550001,0.00178699239541802
2.78278278278278,-2.26884368410711e-13,7.19067983126851e-13,0.0365093246198399,-1.18773087725237e-11,3.75086529561214e-13,0.201053461832417,8.22846931839379e-12,-8.63543987919281e-13,0.00023631281928517,2.2941542697755e-11,1.58407980077554e-10,0.0699451726864152,0.00118186060037972,0.00118185893404547,0.00118185910209804,0.00118186076843228
2.79279279279279,-1.3971773448581e-13,7.03930441899925e-13,0.0365109359156955,-1.14143032122887e-11,1.98140199224701e-12,0.201753613711159,1.00334000788551e-11,-2.32762861592697e-12,8.33576430021729e-05,8.00549871655208e-11,2.0168388837685e-10,0.0699451726863532,0.000416944388002475,0.000416942939407608,0.000416943422026435,0.000416944870621302
2.8028028028028,-2.59823539103165e-14,6.71864114180452e-13,0.0365109669244741,-1.04622090373599e-11,4.65331049799673e-12,0.202453765589902,1.39190589908822e-11,-4.4103638873304e-12,-7.46119556683926e-05,1.30793869745576e-10,3.30608388120233e-10,0.0699451726864269,-0.000373061368090279,-0.000373062663090924,-0.000373062251643351,-0.000373060956642706
2.81281281281281,1.29487686649467e-13,6.16498239520782e-13,0.0365095014764237,-8.86177001763122e-12,8.36951403983559e-12,0.203153917468644,1.69169938142048e-11,-6.71511398748133e-12,-0.000211334651307307,1.8116342189219e-10,4.00416681030366e-10,0.069945172686324,-0.00105682341019636,-0.0010568244834536,-0.00105682405848649,-0.00105682298522925
2.82282282282282,3.13500585473504e-13,5.37555367267223e-13,0.0365068515334024,-6.62884574516505e-12,1.20286746601151e-11,0.203854069347386,1.63886461128104e-11,-8.54649678496154e-12,-0.000305225348855941,1.99911023736857e-10,3.34309876556863e-10,0.0699451726861535,-0.00152639230781151,-0.00152639293587508,-0.00152639231684113,-0.00152639168877756
2.83283283283283,4.78993447786666e-13,4.42421316986526e-13,0.0365035292728353,-4.1918674076026e-12,1.41668401720827e-11,0.204554221226126,1.22214445480261e-11,-9.62103298833387e-12,-0.000342959606439483,2.33607381904328e-10,7.05211201548994e-12,0.0699451726859621,-0.001715129493525,-0.00171512868454925,-0.0017151263316473,-0.00171512714062305
2.84284284284284,5.91764151519219e-13,3.39348769874068e-13,0.0365001320980156,-1.91425350798878e-12,1.46639048613443e-11,0.205254373104864,7.47659306433577e-12,-1.03232359941124e-11,-0.000321525722357531,1.99805012201182e-10,1.34865723338937e-11,0.0699451726857501,-0.00160796512325779,-0.00160796465787468,-0.00160796334812393,-0.00160796381350705
2.85285285285285,6.45506223092477e-13,2.344390000773e-13,0.0364972373401701,7.49633234986569e-14,1.39734678982767e-11,0.205954524983599,3.95663213572593e-12,-1.06015418094666e-11,-0.000248213529001857,1.97748614908736e-10,-8.36165497712681e-11,0.069945172685623,-0.00124135439392923,-0.00124135340048248,-0.00124135183563457,-0.00124135282908132
2.86286286286286,6.58250002749237e-13,1.31467768931198e-13,0.036495288676067,1.93134268841206e-12,1.23345715638569e-11,0.206654676862335,6.02230196560667e-13,-1.01663029423911e-11,-0.000138331624367041,1.9382639058585e-10,-2.21889569081438e-10,0.0699451726859004,-0.000691851360415683,-0.000691849601344407,-0.000691847237616338,-0.000691848996687614
2.87287287287287,6.2490917733708e-13,3.91855555887799e-14,0.0364945421338516,3.47456621496745e-12,9.22591751479297e-12,0.207354828741074,-7.11931247217645e-12,-8.15942748898285e-12,-1.21385241870975e-05,1.16079623606736e-10,-4.40647736633666e-10,0.0699451726861853,-6.07659602582937e-05,-6.07637857167588e-05,-6.07611944493815e-05,-6.07633689909163e-05
2.88288288288288,5.13660324157708e-13,-2.85086261941362e-14,0.0364950468201595,4.14651080908368e-12,4.21203609858904e-12,0.208054980619815,-1.76317936630484e-11,-4.8028913312557e-12,0.000108728104312906,-1.66907243643934e-11,-6.0777785010403e-10,0.0699451726862053,0.000543692786268239,0.000543694510566335,0.000543696152262049,0.000543694427963953
2.89289289289289,3.05419815761381e-13,-6.02341775392284e-14,0.0364966494428224,3.58141253840981e-12,-2.21870859747073e-12,0.208755132498556,-2.52125245153822e-11,-1.1922754112951e-12,0.000204727636589641,-1.15863363389199e-10,-6.39093209453863e-10,0.0699451726860671,0.00102380029582018,0.00102380114336402,0.00102380160650462,0.00102380075896078
2.9029029029029,3.35126115080481e-14,-5.52793302405121e-14,0.0364990264778151,2.08682537170591e-12,-8.62767972397589e-12,0.209455284377296,-2.6677448979595e-11,1.84160645866912e-12,0.000261459056150939,-1.50201586501532e-10,-5.65206289295866e-10,0.0699451726861153,0.00130753368256253,0.00130753392823711,0.00130753391077425,0.00130753366509967
2.91291291291291,-2.40494632692473e-13,-2.07553692269235e-14,0.0365017415412073,2.24635495423578e-13,-1.38212887257515e-11,0.210155436256036,-2.5007559103288e-11,4.51272857882684e-12,0.000271758375607329,-1.86833625967326e-10,-4.46228832749749e-10,0.0699451726863057,0.00135906277092165,0.00135906251454883,0.00135906205663222,0.00135906231300504
2.92292292292292,-4.79424551975749e-13,3.69572780017443e-14,0.0365043256230259,-1.82083832928963e-12,-1.73800110266373e-11,0.210855588134777,-2.25805267388685e-11,6.89993436711483e-12,0.000236516999243728,-2.32508010578529e-10,-3.02782363455332e-10,0.0699451726863636,0.00118284212684463,0.00118284106487549,0.0011828397996296,0.00118284086159874
2.93293293293293,-6.7211737953266e-13,1.12692290505862e-13,0.0365063575967036,-4.07202212750704e-12,-1.92082842337248e-11,0.21155574001352,-1.76517925014476e-11,8.38499517690887e-12,0.000164217554524465,-2.43710132650768e-10,-9.57558054434203e-11,0.0699451726863572,0.000821289725393909,0.000821287751527843,0.000821285666577099,0.000821287640443165
2.94294294294294,-8.11439962092116e-13,2.00543897909405e-13,0.0365075330667436,-6.37763313737445e-12,-1.94941689611204e-11,0.212255891892263,-1.11198021095583e-11,9.19066841489489e-12,6.89958808913836e-05,-2.20290841398808e-10,3.13135799075621e-11,0.0699451726863264,0.000345095575845224,0.000345093393913071,0.000345091443968339,0.000345093625900493
2.95295295295295,-8.77098724252549e-13,2.91065337604443e-13,0.0365077079669366,-8.45390821386373e-12,-1.77009002872705e-11,0.212956043771005,-1.49087064896615e-12,8.73057653654772e-12,-3.20341920650438e-05,-1.79297616342337e-10,3.33940105176846e-10,0.0699451726863769,-0.00016015378571661,-0.000160156649167489,-0.000160159185776926,-0.000160156322326046
2.96296296296296,-8.42462319582225e-13,3.69933998483142e-13,0.0365069125344721,-9.84779812390128e-12,-1.32809078928682e-11,0.213656195649747,9.83913579472789e-12,6.63457133938922e-12,-0.000121835011694049,-8.3304640596756e-11,5.98264110356523e-10,0.0699451726862573,-0.000609253917557169,-0.000609257060608541,-0.000609259578785103,-0.000609256435733731
2.97297297297297,-6.92593303128346e-13,4.21594840125948e-13,0.0365053353944487,-1.01292641553188e-11,-6.65079923163561e-12,0.214356347528488,2.08061821420058e-11,3.24233560961159e-12,-0.000186251136233938,3.97247411445131e-11,7.24163148294372e-10,0.069945172686178,-0.000931412350946684,-0.000931414915972265,-0.000931416457283935,-0.000931413892258354
2.98298298298298,-4.39765073292838e-13,4.35262829449914e-13,0.0365032820123841,-9.19739361354989e-12,1.11728700246711e-12,0.215056499407228,2.87397962556428e-11,-6.93512566581964e-13,-0.000216115828493759,1.44757088355425e-10,7.43723306339897e-10,0.069945172686162,-0.00108078313384598,-0.00108078477065216,-0.00108078518048041,-0.00108078354367423
2.99299299299299,-1.26864466797917e-13,4.08645782854786e-13,0.0365011205798464,-7.29452936420337e-12,8.54071482591162e-12,0.215756651285968,3.1736508331748e-11,-4.34938866413731e-12,-0.000208559729817256,2.12117581345121e-10,6.89897887237606e-10,0.0699451726861286,-0.0010430131348242,-0.001043013996822,-0.0010430136634604,-0.0010430128014626
3.003003003003,1.88366241860561e-13,3.48480844707371e-13,0.0364992136297943,-4.82860967492881e-12,1.43876424644126e-11,0.216456803164707,2.95206118636142e-11,-7.22155855745544e-12,-0.000167017075250961,2.6261777980746e-10,4.78709450301572e-10,0.069945172685978,-0.000835274608495072,-0.000835274483704492,-0.000835273070018285,-0.000835273194808866
3.01301301301301,4.5544981541657e-13,2.66060712202825e-13,0.036497860890551,-2.18017768417806e-12,1.77231870313696e-11,0.217156955043446,2.30958525779828e-11,-8.87262376492018e-12,-0.000100321007522491,2.64040970232446e-10,1.8431577010832e-10,0.0699451726859077,-0.000501739439333302,-0.000501738215447715,-0.000501735813587786,-0.000501737037473373
3.02302302302302,6.43190022544664e-13,1.72458481645863e-13,0.0364972534475745,3.28602820888671e-13,1.84427972761247e-11,0.217857106922183,1.46223448665092e-11,-9.63733473238911e-12,-2.09423708768939e-05,2.36885548778031e-10,-2.88833228213894e-11,0.069945172685897,-0.000104772040486871,-0.000104770362902418,-0.000104767807792583,-0.000104769485377036
3.03303303303303,7.37559955474889e-13,7.72448226952769e-14,0.0364974482611247,2.48016905934619e-12,1.68590737466318e-11,0.218557258800921,4.90995040120303e-12,-9.38921894400713e-12,5.72616647498916e-05,1.94218673530366e-10,-2.51995134517627e-10,0.0699451726858903,0.000286327703061303,0.000286329705197784,0.000286332330015156,0.000286330327878675
3.04304304304304,7.36083006657524e-13,-1.01446986004958e-14,0.0364983663452458,4.07446408117213e-12,1.33174518231629e-11,0.219257410679659,-4.77093056905852e-12,-8.0512562554131e-12,0.000121430776021429,1.24816954714886e-10,-4.44997279934592e-10,0.0699451726859751,0.000607244760823844,0.000607246941800774,0.000607249412536469,0.000607247231559539
3.05305305305305,6.44718412117833e-13,-8.00438145682833e-14,0.0364998136747809,4.89920379492137e-12,8.38426493276688e-12,0.219957562558398,-1.33563985555788e-11,-5.75383642706218e-12,0.000161777370760327,3.5145316941915e-11,-5.44483415139907e-10,0.0699451726860603,0.0008090301559203,0.000809032045904599,0.000809033815291037,0.000809031925306737
3.06306306306306,4.78850392505574e-13,-1.24474855436775e-13,0.0365015204858261,4.85741946536345e-12,2.78201440154725e-12,0.220657714437137,-1.96425134482398e-11,-2.90568037645766e-12,0.000172999815363969,-4.97345288011796e-11,-5.59294836926898e-10,0.0699451726860906,0.000865168021963896,0.000865169304945411,0.000865170149149789,0.000865168866168275
3.07307307307307,2.65133148192605e-13,-1.39568702065166e-13,0.0365031884124402,4.02941773562771e-12,-2.64113198742266e-12,0.221357866315877,-2.245060440471e-11,-9.97794991438902e-14,0.000154988752270644,-1.0929901114252e-10,-5.01698177547504e-10,0.0699451726860901,0.000775108779043045,0.000775109396128709,0.000775109425837026,0.000775108808751362
3.08308308308308,3.98543240753973e-14,-1.2779750155431e-13,0.0365045539221798,2.67029898550945e-12,-7.10604006526212e-12,0.222058018194617,-2.14554652612276e-11,2.25729195302833e-12,0.000112315117339324,-1.46786261874496e-10,-3.70214013062356e-10,0.0699451726861511,0.000561709508735333,0.000561709517214934,0.000561708847717507,0.000561708839237906
3.09309309309309,-1.61265595866579e-13,-9.50094087147397e-14,0.0365054020493375,1.07063019958381e-12,-1.00772756896757e-11,0.222758170073358,-1.75733888475832e-11,3.98225219706646e-12,5.33280011359014e-05,-1.60136352576245e-10,-2.08936833444621e-10,0.0699451726862706,0.000266722172990611,0.0002667217177919,0.000266720617230123,0.000266721072428835
3.1031031031031,-3.17511662190982e-13,-4.75370901392483e-14,0.0365056201259809,-5.36884376826239e-13,-1.15990587423937e-11,0.2234583219521,-1.29379990524765e-11,5.22931442104037e-12,-1.13678860374501e-05,-1.53876064234845e-10,-9.35895554432088e-11,0.0699451726864011,-5.6820081461647e-05,-5.68208027358719e-05,-5.68219025991871e-05,-5.68211813249622e-05
3.11311311311311,-4.2516357661001e-13,9.73628601320387e-15,0.0365052039177228,-2.06075667083512e-12,-1.19824995137015e-11,0.224158473830843,-8.60887683252386e-12,6.04608293120865e-12,-7.08938001189933e-05,-1.46746141114673e-10,-7.39632251358123e-12,0.0699451726865092,-0.000354512423980796,-0.000354513358298785,-0.000354514412055763,-0.000354513477737773
3.12312312312312,-4.89936322307365e-13,7.23531755692079e-14,0.0365042503510521,-3.45474324828792e-12,-1.16436889799343e-11,0.224858625709587,-5.19605126815764e-12,6.46212389216114e-12,-0.000115448206601995,-1.37846979228748e-10,4.66228555139452e-11,0.0699451726865578,-0.000577336574209245,-0.000577337696894563,-0.000577338692537024,-0.000577337569851706
3.13313313313313,-5.24339691873114e-13,1.36754314427442e-13,0.0365029503106438,-4.71114955026069e-12,-1.09522808675843e-11,0.225558777588332,-2.48751996053324e-12,6.42547916855454e-12,-0.000138120609296569,-1.18593471579017e-10,7.82333161491952e-11,0.0699451726865302,-0.000690731654291951,-0.000690732919919698,-0.000690733784851982,-0.000690732519224235
3.14314314314314,-5.35814790168789e-13,1.98776169936966e-13,0.0365015431877736,-5.76533055315359e-12,-1.00377829337598e-11,0.226258929467075,-1.76017173095931e-13,5.92701274162802e-12,-0.000136345445233985,-9.1900707387168e-11,1.03494535504961e-10,0.0699451726864338,-0.000681865335836181,-0.000681866701184504,-0.000681867426319714,-0.000681866060971391
3.15315315315315,-5.27679556624515e-13,2.54263299698351e-13,0.0365002705778002,-6.5506118708478e-12,-8.9385235555704e-12,0.226959081345818,1.80879521914215e-12,5.071670379192e-12,-0.000111774445269218,-6.19970012527372e-11,1.22427211235199e-10,0.0699451726862897,-0.00055899600077915,-0.000558997407606356,-0.000558997981488714,-0.000558996574661508
3.16316316316316,-5.02650651500601e-13,3.00188861042727e-13,0.0364993314783561,-7.04102152749527e-12,-7.69873900146496e-12,0.227659233224559,3.46803664124657e-12,3.98422947819392e-12,-6.95636846985828e-05,-3.20752055782289e-11,1.35215236979013e-10,0.0699451726861204,-0.000347907584673388,-0.000347908979034845,-0.000347909395958093,-0.000347908001596636
3.17317317317317,-4.62336981054208e-13,3.34541260464887e-13,0.0364988787435442,-7.23696863387345e-12,-6.33890241825651e-12,0.228359385103298,4.74422096742447e-12,2.82775795563342e-12,-1.78376761764204e-05,-6.72187918850677e-12,1.3889444904551e-10,0.0699451726859555,-8.9229552170047e-05,-8.92308783566062e-05,-8.92311349797557e-05,-8.92298087931966e-05
3.18318318318318,-4.10495952085824e-13,3.57373095140037e-13,0.0364989594165275,-7.20340355540177e-12,-4.96390997732791e-12,0.229059536982035,5.58080781566871e-12,1.7548577186961e-12,3.40866046077074e-05,1.11335226179119e-11,1.32973721403512e-10,0.0699451726858215,0.00017044427824147,0.00017044307821675,0.000170442981779308,0.000170444181804027
3.19319319319319,-3.51718330585972e-13,3.70173966895967e-13,0.0364995294693676,-7.02139974500772e-12,-3.6628817779156e-12,0.229759688860772,6.02723624137471e-12,8.7133256531009e-13,7.75185927682461e-05,2.18310069407286e-11,1.22367210930717e-10,0.0699451726857421,0.000387652060826086,0.00038765101160247,0.000387651065621841,0.000387652114845457
3.2032032032032,-2.89774029113617e-13,3.75111481854467e-13,0.036500471441538,-6.76429674673008e-12,-2.48076666340078e-12,0.230459840739508,6.15700507407617e-12,2.29605732822884e-13,0.00010582147760623,2.58040546452777e-11,1.09743683157567e-10,0.0699451726857308,0.000529202175636302,0.000529201285949933,0.000529201476515868,0.000529202366202237
3.21321321321321,-2.28103001391617e-13,3.74941058885128e-13,0.0365016039101922,-6.50158904482757e-12,-1.44059544812596e-12,0.231159992618244,6.07368760077595e-12,-1.69709057836525e-13,0.000114556185934625,2.5041580231763e-11,9.83973830373671e-11,0.0699451726857907,0.000572893378340772,0.000572892636565763,0.000572892946010469,0.000572893687785478
3.22322322322322,-1.68319511256041e-13,3.71845229604989e-13,0.0365027235109715,-6.26404406553527e-12,-5.13111777190471e-13,0.231860144496981,5.86220605180381e-12,-3.87649694532154e-13,0.000103485804063395,2.21185806606127e-11,8.90848625486081e-11,0.0699451726859082,0.000517539242616068,0.000517538625321512,0.000517539035871605,0.000517539653166161
3.23323323323323,-1.11247974569558e-13,3.67184143064291e-13,0.0365036443156517,-6.05699694809134e-12,3.29259131111267e-13,0.23256029637572,5.5729031212507e-12,-5.13108193839095e-13,7.55984799937186e-05,1.97628030806077e-11,8.15811005670121e-11,0.0699451726860594,0.000378082011053404,0.000378081490337148,0.000378081984964245,0.000378082505680501
3.24324324324324,-5.77061486592948e-14,3.61990643963745e-13,0.0365042344337383,-5.89191535127004e-12,1.08348646546639e-12,0.23326044825446,5.21471528014364e-12,-5.45297927545596e-13,3.60446270023036e-05,1.6191425909444e-11,7.30313783726242e-11,0.0699451726862391,0.000180277828033765,0.000180277401917299,0.000180277972253136,0.000180278398369602
3.25325325325325,-7.79217291754506e-15,3.56691798482057e-13,0.0365043903102368,-5.75614020738219e-12,1.76059550663225e-12,0.233960600133202,4.79148563957204e-12,-5.30385177111035e-13,-7.56324536568533e-06,1.17702591840873e-11,6.21004027370482e-11,0.0699451726864307,-3.78039798902189e-05,-3.78043060913585e-05,-3.78036652235293e-05,-3.78033390223897e-05
3.26326326326326,3.79563500571991e-14,3.51181761576934e-13,0.036504116300177,-5.62532555206074e-12,2.36859395425694e-12,0.234660752011946,4.35392048901497e-12,-5.75893002192221e-13,-4.78598826874812e-05,1.35999278667877e-11,5.68248200282909e-11,0.0699451726866087,-0.000239329690776361,-0.000239329989752659,-0.000239329304990946,-0.000239329006014648
3.27327327327327,7.88299481257468e-14,3.47467553565487e-13,0.0365034960389518,-5.58597249564415e-12,2.83453977472732e-12,0.235360903890692,3.83402261405487e-12,-3.48997580971021e-13,-7.87300063637822e-05,3.2205908628163e-12,4.17825645608086e-11,0.069945172686864,-0.000393716240376725,-0.000393716418088422,-0.000393715656580548,-0.000393715478868851
3.28328328328328,1.14398662651357e-13,3.46673946956431e-13,0.0365026108385345,-5.66373773806913e-12,3.15180261357302e-12,0.236061055769442,3.25521650689741e-12,1.78594613963418e-13,-9.46991896454999e-05,-1.90788817751948e-11,1.98741418556441e-11,0.0699451726872112,-0.000473585355497057,-0.000473585341270599,-0.000473584475850634,-0.000473584490077091
3.29329329329329,1.4540521680773e-13,3.47974434169586e-13,0.0365016456057211,-5.73185727933727e-12,3.50871523457766e-12,0.236761207648194,2.89887828396548e-12,2.02287204841392e-13,-9.3877321073847e-05,-1.31841542039844e-12,4.51807126939458e-11,0.0699451726874623,-0.000469482738385198,-0.000469483013282145,-0.000469482207233834,-0.000469481932336887
3.3033033033033,1.73422430793044e-13,3.47013186665026e-13,0.0365007648782004,-5.65473171793798e-12,3.92904832655457e-12,0.237461359526947,2.69916993077865e-12,-3.1476661299649e-13,-7.75942304932212e-05,2.12521596677849e-11,5.13018341771453e-11,0.0699451726875834,-0.000388058004136004,-0.000388058357574729,-0.00038805756113594,-0.000388057207697215
3.31331331331331,1.99474816974149e-13,3.39546822184109e-13,0.0365001079519056,-5.33395203450633e-12,4.39326989213766e-12,0.238161511405702,2.57324815517408e-12,-1.29002600950323e-12,-4.89635543094703e-05,4.91191665058025e-11,4.64777677361034e-11,0.0699451726875748,-0.000244881268443783,-0.000244881588112679,-0.000244880784459002,-0.000244880464790106
