Timestamp,MagX,MagY,MagZ,dMagX,dMagY,PWM_X,PWM_Y,CurrXPos,CurrXNeg,CurrYPos,CurrYNeg
96918547,-0.0901,-0.3299,-19.0539,-41.7419,-6.2155,54.36,52.40,0.1323,-0.1108,-0.3323,0.4097
96937716,-0.0391,-0.3939,-19.8126,36.8632,-12.9633,-31.39,68.11,-0.1194,0.1473,-0.3301,0.4355
96956886,-0.0026,-0.4089,-18.7155,-27.8289,1.8200,28.19,55.42,0.2032,-0.1280,-0.7043,0.7925
96976056,0.0190,-0.3266,-18.4563,16.6568,11.5432,-19.32,34.18,0.1344,-0.1086,-0.2462,0.3323
96995226,-0.0049,-0.3299,-18.9012,5.8660,-15.5919,-5.17,61.78,0.0548,-0.0419,-0.3172,0.2204
97014396,-0.1681,-0.2523,-20.4157,-25.2987,29.2592,48.84,6.06,-0.4505,0.4935,-0.3237,0.3796
97033566,-0.0609,-0.3284,-19.2875,15.6220,0.5988,-7.10,45.38,0.0613,-0.0634,-0.4570,0.5516
97052736,-0.0722,-0.3729,-19.7221,-6.4674,3.5046,16.57,48.70,-0.1194,0.1495,-0.3882,0.4892
97071906,-0.0241,-0.4185,-18.5631,7.8615,-13.4683,-4.49,72.06,0.1989,-0.1860,-0.3000,0.3796
97091076,-0.1754,-0.3631,-19.4728,-44.1545,-19.3060,68.71,70.15,-0.1989,0.2398,-0.2226,0.1753
97110247,-0.0887,-0.3550,-18.0863,3.8404,-7.2392,8.58,56.94,0.2505,-0.2441,-0.3237,0.4269
97129417,-0.0252,-0.3528,-19.5291,-14.0792,-1.8492,17.60,51.24,-0.0806,0.1065,-0.2978,0.3151
97148587,0.1088,-0.3725,-18.9031,27.8623,-10.8813,-43.09,63.03,0.2462,-0.2290,-0.4957,0.4462
97167757,-0.0353,-0.3283,-19.3330,-11.5427,6.4437,16.48,39.51,-0.0097,0.0398,-0.3538,0.4484
97186926,-0.0615,-0.2471,-18.8624,0.6002,12.3477,8.01,22.25,0.0785,-0.0527,-0.2957,0.3387
97206096,-0.0871,-0.3255,-19.1745,12.7774,-21.7831,-0.59,67.36,-0.1538,0.1796,-0.2183,0.2849
97225266,0.0100,-0.2724,-18.5487,33.9013,28.5823,-35.29,9.56,0.2247,-0.1860,-0.4505,0.4398
97244435,-0.1089,-0.3057,-19.3455,-18.3850,26.0678,33.63,16.73,-0.0355,0.0849,-0.4312,0.5151
97263606,-0.1193,-0.2840,-19.6967,-10.2179,17.7334,26.92,22.03,-0.1022,0.1172,-0.4269,0.4957
97282776,-0.1271,-0.3499,-19.3171,-48.9670,-13.3278,66.76,62.31,0.0032,0.0355,-0.4118,0.5000
97301946,-0.0255,-0.3165,-19.2345,-9.4747,23.5404,13.05,20.77,-0.1194,0.1452,-0.4032,0.4978
97321115,-0.0286,-0.3663,-18.2519,0.1585,6.4543,3.85,44.83,0.2075,-0.1753,-0.4398,0.5323
97340284,-0.1683,-0.2981,-19.5853,-14.0153,-19.2436,37.57,60.98,-0.2355,0.2656,-0.1151,0.1946
97359455,-0.1569,-0.3652,-19.3381,0.4572,2.4086,21.50,48.73,-0.0183,0.0204,-0.4806,0.5581
97378625,-0.0223,-0.3119,-20.2374,27.9732,-4.1875,-24.85,47.86,-0.3108,0.2849,-0.3000,0.3516
97397794,-0.0379,-0.2927,-19.2468,-3.1647,11.6413,8.46,29.33,0.0054,0.0075,-0.2828,0.3215
97416965,-0.0468,-0.3209,-18.4177,0.5827,-10.1832,5.98,55.11,0.1925,-0.1860,-0.3688,0.4161
97436134,-0.0530,-0.3500,-18.9615,16.6992,28.0950,-9.28,20.90,-0.0656,0.0763,-0.5753,0.6720
97455304,-0.0326,-0.2624,-19.0670,-7.3956,17.1224,11.95,19.62,-0.0419,0.0720,-0.2269,0.2957
97474474,-0.0531,-0.2751,-19.3040,-0.6941,30.5315,8.14,7.98,-0.0269,0.0312,-0.2355,0.2892
97493643,-0.0217,-0.3482,-19.3172,-8.7427,-9.3167,11.79,58.06,0.1129,-0.0634,-0.2914,0.3151
97512813,-0.0375,-0.3408,-18.8211,-0.5772,15.4033,5.82,32.31,0.1387,-0.1301,-0.3839,0.4613
97531983,0.0268,-0.3845,-17.9104,5.9092,12.4850,-9.66,41.35,0.3624,-0.3366,-0.3301,0.4290
97551153,-0.1248,-0.3759,-19.2504,1.4642,-12.3892,16.00,65.01,-0.2032,0.2097,-0.2570,0.3473
97570323,-0.0030,-0.2636,-18.7468,6.3478,23.9605,-5.93,12.94,0.1151,-0.0914,-0.3323,0.3839
97589493,-0.1729,-0.2813,-20.7576,-70.1306,-29.4879,94.34,68.86,-0.3839,0.4161,-0.2634,0.0656
97608663,-0.1679,-0.2944,-19.9852,-39.8122,-2.7841,63.32,44.00,-0.2247,0.2613,-0.2720,0.3280
97627833,-0.1529,-0.4196,-19.8987,-5.8537,-18.5410,27.26,77.28,-0.3022,0.3280,-0.4333,0.5516
97647002,-0.0539,-0.3039,-18.8641,8.1387,22.6965,-0.59,19.84,-0.0183,0.0312,-0.5645,0.6398
97666171,-0.0145,-0.1676,-18.8200,-7.5866,47.0549,9.61,-23.58,0.0505,-0.0355,-0.3065,0.3538
97685341,-0.1459,-0.2944,-19.6879,-19.3687,-26.8634,39.79,68.08,-0.2376,0.2613,-0.2935,0.3645
97704511,-0.1745,-0.4935,-19.4659,8.7753,-33.0219,15.65,102.11,-0.0011,0.0118,-0.5323,0.6333
97723682,-0.1080,-0.4635,-20.2589,-3.4092,-0.9781,18.53,65.87,-0.3538,0.3839,-0.4634,0.5688
97742851,-0.0477,-0.3087,-20.1159,-1.5961,17.6367,8.27,25.58,-0.4419,0.4656,-0.2441,0.3409
97762021,0.0389,-0.2883,-18.3763,46.2623,-19.2430,-51.71,59.60,0.1516,-0.1452,-0.6462,0.7301
97781191,-0.0351,-0.4213,-18.8910,-12.9150,-1.8679,17.83,60.86,-0.0011,0.0161,-0.4742,0.5710
97800361,-0.0222,-0.3601,-18.9056,-11.0299,20.0939,14.13,30.32,0.1839,-0.1602,-0.3839,0.4677
97819531,-0.2784,-0.3629,-21.3027,-42.7844,-19.9928,81.76,70.80,-0.7409,0.7430,-0.1172,0.2118
97838701,0.0126,-0.2749,-19.0484,3.3784,11.0732,-5.15,27.41,0.0656,-0.0118,-0.3022,0.4075
97857870,-0.1683,-0.2942,-19.2947,-37.2326,3.5390,60.80,37.66,-0.1774,0.1667,-0.2398,0.3000
97877041,-0.0656,-0.3433,-19.2415,-5.2574,15.5046,14.44,32.56,-0.0075,0.1000,-0.4914,0.4935
97896211,-0.1036,-0.3789,-19.4417,13.5036,-38.8136,1.00,91.86,-0.1882,0.2054,-0.1989,0.2742
97915380,-0.0076,-0.3013,-18.9414,31.4490,6.9817,-30.39,35.20,0.1280,-0.1194,-0.3129,0.3968
97934550,-0.0966,-0.3026,-19.8937,6.7781,2.6593,6.74,39.70,-0.1882,0.2032,-0.4677,0.5645
97953719,0.0521,-0.3464,-19.2374,58.6809,-48.8437,-65.97,97.35,-0.0161,0.0183,-0.3366,0.4140
97972889,-0.0219,-0.3519,-19.1764,13.0500,-8.4339,-9.98,57.69,-0.0699,0.1129,-0.2118,0.2699
97992059,-0.0137,-0.4296,-18.7622,-5.8878,-18.7262,7.80,78.87,0.0462,0.0054,-0.4032,0.4656
98011228,0.0542,-0.3373,-18.3253,23.0300,-2.0782,-30.61,49.30,0.1753,-0.1473,-0.4570,0.5559
98030398,-0.0386,-0.1945,-19.5720,-9.6782,26.8017,15.08,0.42,-0.1043,0.1538,-0.1538,0.2140
98049568,-0.1999,-0.4119,-20.3993,-0.7470,-32.9982,28.73,90.67,-0.3968,0.4333,-0.5043,0.5989
98068738,-0.0318,-0.3291,-19.2078,2.6314,17.3585,1.82,28.71,0.0075,0.0269,-0.3817,0.4656
98087909,-0.0312,-0.3252,-19.3285,29.3585,-2.4366,-24.99,47.96,-0.1925,0.2118,-0.2419,0.3387
98107079,-0.0930,-0.3054,-19.1544,25.8468,20.3125,-12.83,22.44,-0.0763,0.0871,-0.2677,0.2484
98126249,-0.1243,-0.2800,-19.5078,-1.3863,22.3331,18.78,16.86,-0.2075,0.2226,-0.2591,0.3215
98145420,0.0185,-0.3119,-18.9104,2.8371,-3.1603,-5.42,46.82,0.1602,-0.1366,-0.3731,0.4290
98164589,-0.0604,-0.3456,-19.6140,-36.3976,-4.0020,44.85,52.38,-0.0935,0.1129,-0.4849,0.6011
98183758,-0.0158,-0.3977,-18.7211,6.1595,22.3019,-3.94,33.37,0.1839,-0.1645,-0.6183,0.7581
98202929,-0.0720,-0.3341,-19.3744,45.6688,29.1493,-35.59,17.62,-0.2097,0.2118,-0.3946,0.4720
98222098,0.0511,-0.4802,-18.6195,37.2924,-96.6627,-44.45,150.00,0.2978,-0.2785,-0.5301,0.1516
98241268,0.0371,-0.3099,-18.8940,7.2346,-4.8351,-12.43,48.22,0.0978,-0.0677,-0.2527,0.3108
98260439,-0.0746,-0.2545,-20.1006,-5.2235,3.3627,15.67,32.27,-0.1860,0.2161,-0.1860,0.1452
98279608,0.0431,-0.3714,-19.6443,48.5807,7.6225,-54.61,44.38,-0.1280,0.1366,-0.3688,0.4505
98298778,-0.1982,-0.3591,-19.8199,-19.4507,18.4791,47.20,31.79,-0.3409,0.3430,-0.4097,0.4957
98317947,0.0550,-0.3127,-18.5332,12.9329,19.7606,-20.64,24.02,0.1108,-0.0957,-0.3323,0.3968
98337117,-0.0540,-0.3066,-19.7924,18.9889,-25.6336,-11.43,68.55,-0.2677,0.2656,-0.3215,0.2763
98356287,-0.0243,-0.3305,-19.2116,3.4512,-4.5056,-0.05,50.78,0.0054,0.0161,-0.4484,0.5194
98375457,-0.1196,-0.2982,-19.9745,-15.5247,-0.1093,32.27,41.85,-0.1688,0.1989,-0.3215,0.4097
98394626,-0.1547,-0.3002,-19.2938,-10.6012,20.2583,32.26,21.77,0.0290,-0.0140,-0.2914,0.3946
98413797,0.0148,-0.3139,-18.7766,40.0579,16.6237,-42.13,27.33,0.1172,-0.1043,-0.2441,0.3323
98432967,-0.0978,-0.3440,-19.0117,-37.0670,17.4259,50.76,30.73,-0.0634,0.1022,-0.1903,0.2806
98452137,0.0170,-0.3427,-18.4993,14.0335,15.8706,-16.41,32.11,0.1516,-0.1387,-0.4462,0.5215
98471306,0.0612,-0.3758,-18.9969,13.7826,-25.2836,-22.35,77.89,0.1043,-0.0441,-0.2075,0.2806
98490477,0.0135,-0.2442,-19.2677,4.4361,27.2324,-6.32,6.95,0.0806,-0.0376,-0.2441,0.2914
98509646,-0.1066,-0.3647,-19.3335,-13.4707,15.9055,28.40,35.15,0.0054,0.0032,-0.5000,0.6118
98528816,-0.1271,-0.3277,-18.6706,6.5217,-4.0917,11.28,49.97,0.0849,-0.0742,-0.2957,0.3796
98547985,-0.0273,-0.3332,-18.7253,26.1689,12.2285,-22.34,34.42,0.0419,-0.0118,-0.3323,0.4097
98567155,0.1074,-0.3004,-19.2134,-10.6965,-3.2577,-4.34,45.32,-0.0505,0.0699,-0.2914,0.2570
98586325,-0.0507,-0.4025,-19.5665,7.8466,-34.1456,-0.75,90.49,-0.1172,0.1602,-0.2849,0.3667
98605495,-0.2427,-0.3106,-21.0435,-10.7550,1.0303,44.73,42.46,-0.5946,0.6054,-0.2677,0.3366
98624664,-0.0706,-0.2192,-19.4449,-20.3902,-18.2297,30.27,48.92,-0.0204,0.0806,-0.2247,0.2914
98643833,-0.0509,-0.3402,-18.8941,-10.7854,0.7129,17.91,46.92,0.0441,-0.0054,-0.3968,0.4978
98663003,-0.1221,-0.3155,-20.4416,-14.2481,17.7656,31.34,26.41,-0.5882,0.6355,-0.2978,0.4011
98682174,0.0378,-0.3164,-18.3892,8.8239,4.9131,-14.12,39.39,0.2032,-0.1731,-0.3731,0.4441
98701343,-0.1081,-0.3824,-19.1963,-24.2076,-22.0380,39.34,75.58,0.0032,0.0161,-0.3538,0.4398
98720512,-0.0381,-0.2745,-18.7643,23.2984,3.1231,-17.97,35.30,0.2247,-0.2269,-0.3495,0.4290
98739683,-0.0417,-0.3255,-19.6723,21.1817,-4.9603,-15.34,50.53,-0.1516,0.1839,-0.2677,0.3301
98758852,-0.0573,-0.3172,-18.8975,-17.6794,15.7496,25.70,28.65,0.0441,0.0075,-0.3968,0.5086
98778022,-0.0098,-0.4428,-18.9683,-8.8353,5.3746,10.20,56.62,-0.1129,0.1280,-0.5280,0.6484
98797192,-0.2154,-0.3765,-20.3470,-14.4343,-25.8124,44.58,78.52,-0.4914,0.4849,-0.1903,0.1860
98816361,-0.0384,-0.2730,-18.6626,21.6952,-1.4538,-16.32,39.68,0.1903,-0.1774,-0.3774,0.4720
98835531,-0.0396,-0.2459,-19.6922,3.3106,8.3622,2.23,26.06,-0.0419,0.0742,-0.2527,0.2957
98854700,-0.3886,-0.2811,-20.4610,-189.6297,11.8339,150.00,27.52,0.2333,1.0677,-0.2484,0.2527
98873870,0.0503,-0.4410,-18.5866,19.5560,-28.0396,-26.59,89.78,0.1344,-0.1280,-0.3194,0.3602
98893040,-0.0625,-0.3216,-19.4527,19.0493,14.0362,-10.30,30.99,-0.2656,0.2699,-0.4032,0.4656
98912209,-0.0156,-0.2652,-19.2445,34.7461,17.3579,-32.56,19.77,-0.0871,0.1043,-0.2376,0.3258
98931378,-0.1236,-0.2819,-19.8268,-39.9324,-4.2785,57.24,43.74,-0.2570,0.2634,-0.2849,0.3473
98950548,-0.0185,-0.3110,-18.9429,30.9332,24.2037,-28.35,19.33,0.1903,-0.1882,-0.4548,0.5473
98969718,0.0623,-0.3332,-19.3409,28.6470,17.3573,-37.37,29.29,-0.0032,0.0677,-0.4441,0.5538
98988888,-0.0581,-0.4391,-19.1411,-4.9195,-23.0519,13.05,84.53,-0.0441,0.0806,-0.6699,0.7602
99008058,-0.1148,-0.3479,-19.3151,-5.1564,0.1159,21.23,48.59,-0.2097,0.2462,-0.5495,0.6312
99027228,-0.1155,-0.2621,-19.5204,-11.2469,7.5737,27.42,29.13,-0.1968,0.2312,-0.2269,0.2785
99046397,-0.0144,-0.2768,-19.4620,47.9509,-6.4330,-45.93,45.19,-0.0118,0.0247,-0.2376,0.2978
99065567,0.0709,-0.4016,-18.4956,-4.2516,-4.0542,-5.67,60.28,0.3194,-0.3065,-0.5430,0.6419
99084737,-0.0620,-0.3367,-19.4028,-3.0153,9.0065,11.69,38.13,-0.0505,0.0914,-0.2118,0.2785
99103908,-0.0567,-0.3596,-19.8628,43.5832,-4.8521,-35.64,55.19,-0.4204,0.4398,-0.2871,0.3774
99123078,0.0133,-0.3394,-18.8604,-2.2289,-2.0672,0.37,49.58,-0.0570,0.0656,-0.3000,0.3839
99142247,-0.1066,-0.3401,-19.2612,2.4471,7.1954,12.47,40.42,-0.1430,0.1473,-0.5129,0.6118
99161417,-0.0534,-0.3208,-19.5350,34.6952,-4.0820,-27.21,48.99,-0.0484,0.0548,-0.2720,0.3452
99180586,-0.1318,-0.3411,-19.3988,-12.6611,1.4046,31.11,46.35,0.0161,-0.0118,-0.2677,0.3086
99199756,0.0201,-0.3668,-18.7954,9.9078,-10.5103,-12.72,61.87,0.0699,-0.0548,-0.3022,0.4011
99218925,-0.0170,-0.2694,-18.6884,-15.7910,18.3805,18.17,19.33,0.1215,0.0140,-0.2140,0.2677
99238095,-0.0839,-0.3485,-18.2839,5.5547,-7.4954,6.19,56.28,0.1882,-0.1624,-0.3581,0.3882
99257264,-0.1483,-0.3691,-19.7149,-18.5603,16.5254,39.32,35.15,-0.2376,0.2376,-0.5753,0.6699
99276434,0.1018,-0.2447,-19.1183,27.6580,40.2420,-41.91,-5.98,0.1043,-0.1065,-0.3108,0.3731
99295603,-0.0836,-0.2214,-19.7274,-18.7922,28.1222,30.49,2.88,-0.1022,0.1366,-0.3860,0.4527
99314773,-0.0212,-0.3481,-18.8038,-7.9300,-23.5953,10.90,72.33,0.1301,-0.1258,-0.3086,0.2677
99333943,-0.1008,-0.3777,-19.0613,6.8305,0.9860,7.28,51.89,-0.1280,0.1645,-0.3258,0.4333
99353113,-0.1433,-0.3780,-19.7252,-18.6380,13.8461,38.70,39.07,-0.3602,0.3645,-0.5667,0.6892
99372283,-0.1235,-0.2516,-19.5354,-27.9309,22.6432,45.23,12.58,-0.1774,0.2140,-0.2763,0.3516
99391453,-0.1181,-0.3391,-20.5241,6.3466,-14.7490,10.18,62.22,-0.3667,0.4140,-0.2763,0.3774
99410623,0.0455,-0.4151,-19.0742,21.4761,-25.9624,-27.84,84.08,0.1172,-0.1000,-0.4849,0.5710
99429793,-0.0295,-0.3411,-18.7321,-4.9112,7.2985,9.04,40.45,0.0699,-0.0462,-0.3237,0.4054
99448962,0.0854,-0.2785,-18.3048,47.9287,31.9125,-59.89,7.08,0.1710,-0.1796,-0.4032,0.4892
99468132,-0.1824,-0.2729,-19.2330,-35.7697,-9.9579,61.31,48.16,-0.0957,0.1409,-0.1989,0.2699
99487302,-0.1384,-0.2893,-19.9006,20.5660,-11.6373,-1.18,52.14,-0.2226,0.2312,-0.3688,0.4527
99506471,0.0835,-0.3162,-19.1506,29.4715,17.7199,-41.16,26.55,0.1667,-0.1581,-0.2720,0.3409
99525641,-0.1061,-0.3414,-19.4947,-50.2001,17.2476,65.06,30.56,-0.0957,0.0914,-0.6226,0.7323
99544811,0.0116,-0.3596,-18.7918,34.9717,-7.9391,-36.60,58.29,-0.0032,0.0097,-0.3839,0.4785
99563981,-0.1169,-0.3205,-18.0361,-22.2029,9.1745,38.57,35.70,0.2548,-0.2376,-0.4011,0.4699
99583151,-0.1056,-0.3520,-19.1324,-9.1169,-20.5970,23.90,69.88,-0.0355,0.0570,-0.3602,0.4290
99602320,0.0072,-0.2946,-19.1110,6.8253,-47.4198,-7.84,88.66,0.1387,-0.0613,-0.0720,0.1559
99621490,-0.0012,-0.3950,-19.8929,19.7398,-16.1084,-19.57,71.41,-0.1473,0.1667,-0.5409,0.6312
99640660,-0.0253,-0.2867,-18.2376,0.4963,26.5879,3.05,13.55,0.3108,-0.2978,-0.3774,0.4699
99659830,-0.1741,-0.3855,-20.2405,-4.4974,-9.9519,28.87,63.92,-0.5301,0.5473,-0.4355,0.5366
99679000,-0.1000,-0.3155,-18.9955,5.9595,7.8538,8.04,36.32,-0.0849,0.1043,-0.3000,0.3516
99698170,-0.1404,-0.2616,-19.7777,-46.8033,22.6803,66.46,13.94,-0.2312,0.2591,-0.2634,0.3323
99717340,-0.0261,-0.3615,-19.7245,6.4560,2.8437,-2.80,47.76,-0.1151,0.1516,-0.5452,0.6398
99736510,-0.1522,-0.4214,-20.1389,-2.6980,-40.1594,24.01,99.15,-0.2591,0.2978,-0.1860,0.2742
99755680,0.0554,-0.3365,-19.0422,14.6403,-2.2964,-22.39,49.41,0.0054,0.0376,-0.4699,0.5430
99774851,0.0223,-0.3356,-17.8288,-28.0728,7.3254,24.96,39.66,0.2849,-0.2677,-0.3022,0.3925
99794020,-0.0013,-0.3522,-18.1710,9.1195,-6.8110,-8.94,56.12,0.1968,-0.1817,-0.3108,0.3968
99813190,-0.1544,-0.3352,-19.1523,-25.9983,14.4066,47.61,32.52,-0.0312,0.0312,-0.4333,0.5280
99832360,-0.0945,-0.2909,-19.6368,7.1101,11.3972,6.11,29.32,-0.0613,0.0914,-0.1968,0.2462
99851529,-0.1129,-0.2866,-19.8627,-46.4052,3.6232,62.21,36.51,-0.1280,0.1538,-0.3043,0.3882
99870698,-0.0396,-0.4381,-19.1655,8.6202,-52.7240,-3.07,114.05,-0.0613,0.0591,-0.1817,0.2570
99889869,-0.0041,-0.3471,-18.4383,6.0673,13.4351,-5.50,35.16,0.1688,-0.1559,-0.4140,0.5000
99909040,-0.1299,-0.2926,-19.5081,1.5594,7.6294,16.62,33.33,-0.2892,0.3108,-0.3366,0.4247
99928209,-0.1292,-0.3607,-20.6773,24.2991,-27.0278,-6.21,77.53,-0.4806,0.4935,-0.2699,0.2355
99947380,0.0042,-0.3574,-19.8691,-22.8059,-21.6728,22.22,71.71,-0.1344,0.1516,-0.2720,0.3559
99966549,-0.0483,-0.4089,-19.6072,26.3305,-30.0907,-19.56,87.33,-0.1086,0.1344,-0.5989,0.6828
99985719,-0.1213,-0.3259,-19.3071,6.4746,7.4646,10.51,38.16,-0.1602,0.1559,-0.2871,0.3817
100004888,-0.0118,-0.3933,-18.5842,24.8030,-26.5920,-23.15,81.66,0.0570,-0.0054,-0.3280,0.4290
100024058,-0.0378,-0.2953,-19.1771,-0.0005,32.6195,5.30,8.72,-0.1215,0.1753,-0.3301,0.4290
100043226,-0.1008,-0.2224,-19.9215,-27.1434,31.7892,41.25,-0.65,-0.2269,0.2677,-0.3086,0.3473
100062396,-0.0307,-0.2971,-19.2792,-17.7090,-2.1167,22.01,43.71,0.0957,-0.0634,-0.3043,0.3731
100081566,-0.0791,-0.4368,-19.7150,-11.2537,-17.9418,22.33,79.09,-0.1688,0.2118,-0.3602,0.4355
100100736,0.0595,-0.2968,-18.2260,51.1433,14.6178,-59.48,26.93,0.2032,-0.2097,-0.3667,0.4484
100119906,-0.0947,-0.2201,-19.0328,-42.4657,24.5090,55.72,6.31,-0.1366,0.1796,-0.2269,0.3086
100139076,-0.1122,-0.2612,-19.4947,-7.9511,-36.2264,23.65,72.80,-0.1796,0.2011,0.1108,-0.0828
100158245,0.0461,-0.3003,-18.9685,11.1547,35.2247,-17.61,6.82,0.2054,-0.1946,-0.3323,0.3860
100177416,-0.0788,-0.4377,-19.5562,-6.5826,-66.4163,17.61,127.70,0.0355,0.0269,0.2226,-0.2699
100196586,-0.1057,-0.2686,-18.7547,-2.5959,37.5854,17.40,0.01,0.1667,-0.1430,-0.3430,0.4290
100215755,-0.1018,-0.2376,-19.1741,-43.8524,-0.1289,58.11,33.39,-0.1129,0.1430,-0.1667,0.1559
100234925,-0.0436,-0.2900,-19.4189,28.8989,-1.4436,-22.79,42.05,-0.2720,0.2699,-0.2290,0.3258
100254095,-0.0346,-0.3950,-19.0133,41.7613,-17.3514,-36.92,72.65,-0.0054,0.0054,-0.2720,0.3473
100273265,-0.0619,-0.3402,-19.2979,0.7778,18.4174,7.89,29.21,0.0806,-0.0742,-0.3559,0.4140
100292434,-0.0815,-0.4545,-20.3765,31.6257,-90.1983,-20.21,150.00,-0.1753,0.1968,-0.3903,0.1108
100311604,-0.1663,-0.1610,-20.1652,-6.0423,31.2315,29.33,-8.70,-0.4097,0.4204,-0.2613,0.3151
100330773,-0.0179,-0.3128,-18.7238,1.8320,-19.1336,0.67,62.92,0.0505,-0.0269,-0.2398,0.2957
100349944,-0.0009,-0.5203,-18.6756,2.1760,-59.4113,-2.06,132.26,0.0484,-0.0247,-0.4570,0.5495
100369113,-0.0207,-0.3576,-18.9848,-2.0589,15.6727,4.96,34.39,0.0548,-0.0290,-0.2849,0.3581
100388283,-0.2099,-0.3018,-20.7018,-11.9492,10.4204,41.34,31.83,-0.4957,0.5258,-0.3796,0.4462
100407452,-0.0700,-0.1349,-19.4885,9.3919,37.9383,0.40,-19.05,-0.0333,0.0892,-0.1043,0.1624
100426621,-0.0649,-0.3267,-19.7917,10.3475,-20.8487,-1.27,66.59,-0.2677,0.2849,-0.6290,0.6720
100445791,-0.0961,-0.4933,-19.6476,-30.5921,-10.9482,44.04,80.01,-0.3065,0.3559,-0.6462,0.7624
100464960,-0.0060,-0.4149,-18.8819,24.8203,-12.2332,-23.98,70.32,0.0011,0.0075,-0.2118,0.3086
100484130,-0.1104,-0.3140,-19.2505,1.4496,5.3550,14.00,38.61,-0.0333,0.0806,-0.1516,0.2312
100503299,0.0352,-0.2548,-18.4903,2.9166,-4.4878,-7.84,40.16,0.3237,-0.3215,-0.0978,0.1882
100522469,-0.0063,-0.3033,-19.3840,16.3493,-34.0423,-15.47,76.50,0.0161,0.0097,-0.3258,0.3989
100541639,-0.0822,-0.3527,-19.2136,-1.8837,36.7462,13.39,12.64,-0.0032,0.0140,-0.3559,0.4333
100560809,-0.1505,-0.4654,-19.1604,-24.3179,-24.7189,45.39,89.87,-0.1323,0.1452,-0.5022,0.5903
100579978,-0.0408,-0.2650,-18.8475,30.1031,25.6789,-24.40,11.42,0.0054,0.0118,-0.2269,0.2763
100599148,0.0633,-0.2776,-18.9918,47.2230,-11.0480,-56.09,49.91,0.0527,-0.0484,-0.1925,0.2441
100618317,0.0639,-0.2831,-19.4030,17.3387,-12.9029,-26.28,52.53,0.0462,-0.0183,-0.3022,0.3753
100637487,-0.1423,-0.3340,-19.8911,18.4452,16.1771,1.47,30.59,-0.1925,0.1839,-0.4204,0.5043
100656657,0.0468,-0.3595,-18.7509,25.3471,-21.2511,-31.89,71.59,0.1323,-0.1215,-0.1903,0.2656
100675826,-0.0685,-0.3320,-20.1464,3.5311,0.2243,6.06,46.26,-0.5280,0.5366,-0.3688,0.4548
100694996,-0.0816,-0.3660,-18.8437,-0.8610,1.3861,12.29,49.86,-0.0419,0.0720,-0.4161,0.5022
100714166,0.0933,-0.3545,-19.3553,26.4207,2.7368,-39.49,46.89,-0.0505,0.0763,-0.2333,0.3194
100733336,0.1189,-0.3633,-19.3722,36.7293,-6.3368,-53.38,57.19,0.0570,-0.0441,-0.4656,0.5215
100752505,-0.1557,-0.3573,-19.6853,-40.5140,17.4317,62.31,32.59,-0.1258,0.1688,-0.4097,0.4914
100771675,-0.1477,-0.3681,-19.4634,0.0904,-16.1136,20.59,67.65,-0.1065,0.1495,-0.2591,0.2505
100790845,-0.0087,-0.3341,-19.2268,32.6923,1.3032,-31.47,45.47,-0.1645,0.1946,-0.3753,0.4269
100810014,0.0178,-0.3261,-18.6067,0.4591,-5.0127,-2.96,50.66,0.0699,-0.0656,-0.3452,0.4269
100829184,-0.0428,-0.2864,-20.3862,-3.2139,17.9734,9.20,22.13,-0.3473,0.3903,-0.2226,0.2376
100848354,-0.0910,-0.2689,-19.4220,-1.9226,4.2258,14.67,33.41,0.0032,0.0226,-0.2054,0.2785
100867523,-0.0437,-0.3763,-19.5632,16.6647,-22.5317,-10.55,75.21,-0.0763,0.1129,-0.4484,0.5129
100886693,-0.1164,-0.4371,-19.2157,8.1588,-9.2011,8.13,70.40,-0.0312,0.0333,-0.3774,0.2828
100905863,-0.1277,-0.3690,-19.4368,-30.7806,-15.6626,48.66,67.33,-0.2656,0.2806,-0.2269,0.3151
100925033,0.0100,-0.2629,-18.7951,-3.6453,19.4539,2.25,17.36,0.0591,-0.0355,-0.3796,0.4355
100944203,0.0273,-0.3508,-19.3581,4.7961,0.5764,-8.61,48.53,0.0011,0.0075,-0.3129,0.4183
100963373,-0.0461,-0.3367,-19.7097,-16.7187,5.3461,23.18,41.79,-0.0742,0.0914,-0.2828,0.3624
100982542,0.0140,-0.4231,-18.8712,71.9576,-21.8990,-73.91,81.13,0.0892,-0.0978,-0.6742,0.7925
101001711,0.0277,-0.3499,-18.5215,12.6131,-4.7152,-16.49,53.71,0.1409,-0.1258,-0.3817,0.4656
101020881,0.0624,-0.3013,-18.5292,39.9003,10.5055,-48.63,31.68,0.1065,-0.1108,-0.3538,0.4097
101040051,-0.1321,-0.3066,-19.6629,-16.9198,-3.6257,35.41,46.55,-0.2441,0.2376,-0.3301,0.4011
101059221,-0.1330,-0.3737,-20.2068,5.7186,22.7819,12.90,29.53,-0.3366,0.3086,-0.4161,0.5387
101078391,-0.1401,-0.3657,-20.0231,-32.7296,1.0982,52.35,50.10,-0.2290,0.2570,-0.4935,0.5903
101097561,-0.0853,-0.2842,-19.7301,-20.5805,-11.5396,32.52,51.33,-0.1344,0.2011,-0.2290,0.1043
101116731,-0.0953,-0.2445,-19.5674,-3.7792,7.9087,17.12,26.32,-0.2806,0.3065,-0.2699,0.3022
